"epoch","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss__MAX"
"517349","","","","","","","10346","10346","10346","9.392992026541203e-13","9.392992026541203e-13","9.392992026541203e-13"
"517399","","","","","","","10347","10347","10347","9.383747034616419e-13","9.383747034616419e-13","9.383747034616419e-13"
"517449","10348","10348","10348","2.591916958838425e-10","2.591916958838425e-10","2.591916958838425e-10","10348","10348","10348","9.383747034616419e-13","9.383747034616419e-13","9.383747034616419e-13"
"517499","","","","","","","10349","10349","10349","9.383955201433536e-13","9.383955201433536e-13","9.383955201433536e-13"
"517549","10350","10350","10350","2.5898386213363267e-10","2.5898386213363267e-10","2.5898386213363267e-10","10350","10350","10350","9.383851118024977e-13","9.383851118024977e-13","9.383851118024977e-13"
"517599","10351","10351","10351","2.58891408311257e-10","2.58891408311257e-10","2.58891408311257e-10","10351","10351","10351","9.383435868592915e-13","9.383435868592915e-13","9.383435868592915e-13"
"517649","10352","10352","10352","2.5877500142712506e-10","2.5877500142712506e-10","2.5877500142712506e-10","10352","10352","10352","9.382604285526619e-13","9.382604285526619e-13","9.382604285526619e-13"
"517749","10354","10354","10354","2.5852703311457503e-10","2.5852703311457503e-10","2.5852703311457503e-10","","","","","",""
"517799","10355","10355","10355","2.5841484507793666e-10","2.5841484507793666e-10","2.5841484507793666e-10","","","","","",""
"517849","10356","10356","10356","2.58254584384332e-10","2.58254584384332e-10","2.58254584384332e-10","10356","10356","10356","9.38416228404848e-13","9.38416228404848e-13","9.38416228404848e-13"
"517899","10357","10357","10357","2.581524438660665e-10","2.581524438660665e-10","2.581524438660665e-10","","","","","",""
"517949","","","","","","","10358","10358","10358","9.382812452343736e-13","9.382812452343736e-13","9.382812452343736e-13"
"517999","","","","","","","10359","10359","10359","9.381669703253936e-13","9.381669703253936e-13","9.381669703253936e-13"
"518049","10360","10360","10360","2.5760804600594156e-10","2.5760804600594156e-10","2.5760804600594156e-10","","","","","",""
"518099","10361","10361","10361","2.5752527887945575e-10","2.5752527887945575e-10","2.5752527887945575e-10","10361","10361","10361","9.382812452343736e-13","9.382812452343736e-13","9.382812452343736e-13"
"518149","","","","","","","10362","10362","10362","9.382708368935178e-13","9.382708368935178e-13","9.382708368935178e-13"
"518249","","","","","","","10364","10364","10364","9.371489044854298e-13","9.371489044854298e-13","9.371489044854298e-13"
"518399","10367","10367","10367","2.566626633448976e-10","2.566626633448976e-10","2.566626633448976e-10","","","","","",""
"518449","","","","","","","10368","10368","10368","9.359750387932797e-13","9.359750387932797e-13","9.359750387932797e-13"
"518499","","","","","","","10369","10369","10369","9.359126971683618e-13","9.359126971683618e-13","9.359126971683618e-13"
"518599","10371","10371","10371","2.5640214951216933e-10","2.5640214951216933e-10","2.5640214951216933e-10","10371","10371","10371","9.34790873180491e-13","9.34790873180491e-13","9.34790873180491e-13"
"518649","10372","10372","10372","2.564021217565937e-10","2.564021217565937e-10","2.564021217565937e-10","","","","","",""
"518699","10373","10373","10373","2.561486855956474e-10","2.561486855956474e-10","2.561486855956474e-10","10373","10373","10373","9.345206899991076e-13","9.345206899991076e-13","9.345206899991076e-13"
"518749","","","","","","","10374","10374","10374","9.343337735445711e-13","9.343337735445711e-13","9.343337735445711e-13"
"518849","10376","10376","10376","2.558003808772469e-10","2.558003808772469e-10","2.558003808772469e-10","","","","","",""
"518899","10377","10377","10377","2.5561347483105124e-10","2.5561347483105124e-10","2.5561347483105124e-10","10377","10377","10377","9.346349649080876e-13","9.346349649080876e-13","9.346349649080876e-13"
"519049","","","","","","","10380","10380","10380","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519099","","","","","","","10381","10381","10381","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"519199","10383","10383","10383","2.549898625581193e-10","2.549898625581193e-10","2.549898625581193e-10","10383","10383","10383","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519249","","","","","","","10384","10384","10384","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"519299","10385","10385","10385","2.5480031973224015e-10","2.5480031973224015e-10","2.5480031973224015e-10","10385","10385","10385","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519349","10386","10386","10386","2.546998723040872e-10","2.546998723040872e-10","2.546998723040872e-10","10386","10386","10386","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"519399","10387","10387","10387","2.545439414802786e-10","2.545439414802786e-10","2.545439414802786e-10","10387","10387","10387","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519449","10388","10388","10388","2.5448756990620325e-10","2.5448756990620325e-10","2.5448756990620325e-10","","","","","",""
"519499","10389","10389","10389","2.544557342609721e-10","2.544557342609721e-10","2.544557342609721e-10","10389","10389","10389","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519599","10391","10391","10391","2.541505894626539e-10","2.541505894626539e-10","2.541505894626539e-10","10391","10391","10391","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"519699","10393","10393","10393","2.5394197855632683e-10","2.5394197855632683e-10","2.5394197855632683e-10","","","","","",""
"519749","10394","10394","10394","2.53831122787318e-10","2.53831122787318e-10","2.53831122787318e-10","10394","10394","10394","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519799","10395","10395","10395","2.5370616718589645e-10","2.5370616718589645e-10","2.5370616718589645e-10","10395","10395","10395","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"519849","10396","10396","10396","2.5361296396297917e-10","2.5361296396297917e-10","2.5361296396297917e-10","","","","","",""
"519949","10398","10398","10398","2.5319682461777404e-10","2.5319682461777404e-10","2.5319682461777404e-10","10398","10398","10398","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"519999","","","","","","","10399","10399","10399","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520099","","","","","","","10401","10401","10401","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520149","10402","10402","10402","2.527941467267425e-10","2.527941467267425e-10","2.527941467267425e-10","","","","","",""
"520199","10403","10403","10403","2.525936682040708e-10","2.525936682040708e-10","2.525936682040708e-10","10403","10403","10403","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520249","","","","","","","10404","10404","10404","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520299","10405","10405","10405","2.5239146883571095e-10","2.5239146883571095e-10","2.5239146883571095e-10","10405","10405","10405","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520349","10406","10406","10406","2.523979081292538e-10","2.523979081292538e-10","2.523979081292538e-10","10406","10406","10406","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520399","10407","10407","10407","2.520874897715686e-10","2.520874897715686e-10","2.520874897715686e-10","","","","","",""
"520449","10408","10408","10408","2.5188942598397546e-10","2.5188942598397546e-10","2.5188942598397546e-10","10408","10408","10408","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520499","10409","10409","10409","2.519216779628408e-10","2.519216779628408e-10","2.519216779628408e-10","","","","","",""
"520549","10410","10410","10410","2.517330788265326e-10","2.517330788265326e-10","2.517330788265326e-10","10410","10410","10410","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520599","","","","","","","10411","10411","10411","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520649","10412","10412","10412","2.514592423175088e-10","2.514592423175088e-10","2.514592423175088e-10","10412","10412","10412","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520699","","","","","","","10413","10413","10413","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520749","10414","10414","10414","2.5130283964891476e-10","2.5130283964891476e-10","2.5130283964891476e-10","10414","10414","10414","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"520799","","","","","","","10415","10415","10415","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"520849","","","","","","","10416","10416","10416","9.339051884257876e-13","9.339051884257876e-13","9.339051884257876e-13"
"520899","10417","10417","10417","2.509552288199046e-10","2.509552288199046e-10","2.509552288199046e-10","","","","","",""
"520999","","","","","","","10419","10419","10419","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"521049","10420","10420","10420","2.505285978671168e-10","2.505285978671168e-10","2.505285978671168e-10","10420","10420","10420","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"521099","10421","10421","10421","2.5039176287933174e-10","2.5039176287933174e-10","2.5039176287933174e-10","10421","10421","10421","9.3387396340322e-13","9.3387396340322e-13","9.3387396340322e-13"
"521199","10423","10423","10423","2.5011176463252127e-10","2.5011176463252127e-10","2.5011176463252127e-10","10423","10423","10423","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"521399","","","","","","","10427","10427","10427","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"521449","10428","10428","10428","2.4953117350179355e-10","2.4953117350179355e-10","2.4953117350179355e-10","10428","10428","10428","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"521549","","","","","","","10430","10430","10430","9.336351136646215e-13","9.336351136646215e-13","9.336351136646215e-13"
"521599","10431","10431","10431","2.492354100880334e-10","2.492354100880334e-10","2.492354100880334e-10","","","","","",""
"521699","10433","10433","10433","2.4884921900891754e-10","2.4884921900891754e-10","2.4884921900891754e-10","10433","10433","10433","9.336247053237656e-13","9.336247053237656e-13","9.336247053237656e-13"
"521749","10434","10434","10434","2.4888421878976885e-10","2.4888421878976885e-10","2.4888421878976885e-10","10434","10434","10434","9.33884371744076e-13","9.33884371744076e-13","9.33884371744076e-13"
"521799","10435","10435","10435","2.4872812143250655e-10","2.4872812143250655e-10","2.4872812143250655e-10","","","","","",""
"521849","10436","10436","10436","2.486419126146444e-10","2.486419126146444e-10","2.486419126146444e-10","","","","","",""
"521899","10437","10437","10437","2.48432024951839e-10","2.48432024951839e-10","2.48432024951839e-10","","","","","",""
"521949","10438","10438","10438","2.4831822709181495e-10","2.4831822709181495e-10","2.4831822709181495e-10","10438","10438","10438","9.338947800849318e-13","9.338947800849318e-13","9.338947800849318e-13"
"521999","","","","","","","10439","10439","10439","9.339467133689938e-13","9.339467133689938e-13","9.339467133689938e-13"
"522049","10440","10440","10440","2.4814048038557246e-10","2.4814048038557246e-10","2.4814048038557246e-10","10440","10440","10440","9.341440381643862e-13","9.341440381643862e-13","9.341440381643862e-13"
"522099","10441","10441","10441","2.478908744940611e-10","2.478908744940611e-10","2.478908744940611e-10","10441","10441","10441","9.340818049596855e-13","9.340818049596855e-13","9.340818049596855e-13"
"522149","10442","10442","10442","2.477789362576033e-10","2.477789362576033e-10","2.477789362576033e-10","10442","10442","10442","9.341960798686655e-13","9.341960798686655e-13","9.341960798686655e-13"
"522249","10444","10444","10444","2.476514826543763e-10","2.476514826543763e-10","2.476514826543763e-10","10444","10444","10444","9.342271964710158e-13","9.342271964710158e-13","9.342271964710158e-13"
"522299","10445","10445","10445","2.473907467770431e-10","2.473907467770431e-10","2.473907467770431e-10","","","","","",""
"522349","10446","10446","10446","2.4733171066770865e-10","2.4733171066770865e-10","2.4733171066770865e-10","10446","10446","10446","9.350271208338756e-13","9.350271208338756e-13","9.350271208338756e-13"
"522399","10447","10447","10447","2.473403148961495e-10","2.473403148961495e-10","2.473403148961495e-10","10447","10447","10447","9.341129215620358e-13","9.341129215620358e-13","9.341129215620358e-13"
"522499","10449","10449","10449","2.4708116108662637e-10","2.4708116108662637e-10","2.4708116108662637e-10","","","","","",""
"522549","10450","10450","10450","2.4681579002816534e-10","2.4681579002816534e-10","2.4681579002816534e-10","","","","","",""
"522599","10451","10451","10451","2.467679671713796e-10","2.467679671713796e-10","2.467679671713796e-10","","","","","",""
"522649","","","","","","","10452","10452","10452","9.339155967666435e-13","9.339155967666435e-13","9.339155967666435e-13"
"522749","","","","","","","10454","10454","10454","9.33936305028138e-13","9.33936305028138e-13","9.33936305028138e-13"
"522799","10455","10455","10455","2.462620107834823e-10","2.462620107834823e-10","2.462620107834823e-10","","","","","",""
"522849","10456","10456","10456","2.4618732052950065e-10","2.4618732052950065e-10","2.4618732052950065e-10","","","","","",""
"522899","","","","","","","10457","10457","10457","9.328247809609058e-13","9.328247809609058e-13","9.328247809609058e-13"
"522949","10458","10458","10458","2.458656056525399e-10","2.458656056525399e-10","2.458656056525399e-10","10458","10458","10458","9.320352649389019e-13","9.320352649389019e-13","9.320352649389019e-13"
"522999","","","","","","","10459","10459","10459","9.314223654507958e-13","9.314223654507958e-13","9.314223654507958e-13"
"523049","10460","10460","10460","2.456222725211177e-10","2.456222725211177e-10","2.456222725211177e-10","","","","","",""
"523099","10461","10461","10461","2.45503534168634e-10","2.45503534168634e-10","2.45503534168634e-10","","","","","",""
"523199","10463","10463","10463","2.45320624925327e-10","2.45320624925327e-10","2.45320624925327e-10","10463","10463","10463","9.320145566774074e-13","9.320145566774074e-13","9.320145566774074e-13"
"523249","10464","10464","10464","2.4527713193833733e-10","2.4527713193833733e-10","2.4527713193833733e-10","10464","10464","10464","9.321080149046757e-13","9.321080149046757e-13","9.321080149046757e-13"
